text,label,conf_pos,conf_neg
hydrocortison cognit distort howev strong consist posit associ daili hydrocortison dose preval maladapt person trait inum ident problem cognit distort compuls restrict express callous opposition reject conduct problem social avoid narciss insecur attach p numnum2,1,0.622,0.378
hydrocortison depress also strong relat mean daili hydrocortison dose psycholog morbid inum depress p numnum2 qol impair inum gener health percept sever measur physic function vital p numnum2,1,0.8061,0.19389999999999996
polychlorin biphenyls/pcb nafld/non-alcohol fatti liver diseas polychlorin biphenyl pcb persist environment toxic present num3 ofaeunum adult dose-depend associ obes non-alcohol fatti liver diseas nafld,1,1.0,0.0
polychlorin biphenyls/pcb obes polychlorin biphenyl pcb persist environment toxic present num3 ofaeunum adult dose-depend associ obes non-alcohol fatti liver diseas nafld,1,1.0,0.0
pcb nafld pcb predict interact receptor previous implic xenobiotic/energi metabol nafld,0,0.2026,0.7974
aroclor num4 hepatoma studi evalu aroclor num4 pcb mixtur congen composit mimick human adipos tissu select congen potenti ligand receptor util human hepatoma-deriv hepg2 primate-deriv cos-num cell line primari human hepatocyt,0,0.0,1.0
poly-sno-hsa tumor previous demonstr poly-nitr oxid no conjug human serum albumin poly-sno-hsa potenti dd carrier capabl accumul no tumor,0,0.1976,0.8024
poly-sno-hsa tumor observ pegyl enhanc stabil poly-sno-hsa vitro vivo dimer poly-sno-hsa enhanc antitumor activ via effici deliveri no colon num2 tumor-bear mice,0,0.0,1.0
poly-sno-hsa tumor data suggest pegyl dimer poly-sno-hsa import tuner optim no stabil accumul therebi effect tumor,0,0.0,1.0
polyethylen glycol cancer thu polyethylen glycol-poly-sno-hsa dimer seem appeal safe no carrier therebi strong candid antitumor drug futur develop cancer therapeut,0,0.0,1.0
poly-sno-hsa cancer thu polyethylen glycol-poly-sno-hsa dimer seem appeal safe no carrier therebi strong candid antitumor drug futur develop cancer therapeut,0,0.0,1.0
pufa atherosclerosi benefici effect fish n-num polyunsatur fatti acid pufa consumpt atherosclerosi report numer epidemiolog studi,0,0.0,1.0
pufa t2dm twenty-thre postmenopaus women t2dm assign two four-week period either fish-bas diet n-num pufa num g/day control diet random crossov design,0,0.1846,0.8154
fatti acid hyperemia endotheli function measur reactiv hyperemia use strain-gaug plethysmographi compar serum level fatti acid metabolit,0,0.0,1.0
anthracyclin cardiotox anthracyclin import anticanc drug use limit acut chronic cardiotox,0,0.38939999999999997,0.6106
anthracyclin cardiotox cumul anthracyclin dose num2 week lvef 3dgl tnt predictor later develop cardiotox univari logist regress,1,1.0,0.0
anthracyclin cardiotox 3dgl seem good predictor futur develop anthracycline-induc cardiotox,1,1.0,0.0
enzalutamid prostat cancer fda approv enzalutamid abirateron rapidli chang clinic landscap prostat cancer treatment,0,0.0,1.0
abirateron prostat cancer fda approv enzalutamid abirateron rapidli chang clinic landscap prostat cancer treatment,0,0.0,1.0
androgen ar/androgen receptor drug design suppress androgen receptor ar signal restor follow first-lin androgen depriv therapi,0,0.0,1.0
enzalutamid ar resist enzalutamid abirateron howev mark return ar signal indic remark addict prostat cancer cell ar pathway,0,0.19630000000000003,0.8037
abirateron ar resist enzalutamid abirateron howev mark return ar signal indic remark addict prostat cancer cell ar pathway,0,0.38560000000000005,0.6144
enzalutamid prostat cancer resist enzalutamid abirateron howev mark return ar signal indic remark addict prostat cancer cell ar pathway,0,0.0,1.0
abirateron prostat cancer resist enzalutamid abirateron howev mark return ar signal indic remark addict prostat cancer cell ar pathway,0,0.0,1.0
enzalutamid ar/androgen receptor among androgen receptor splice variant ar-v particularli variant num ar-v7 implic resist enzalutamid abirateron preclin studi not target current avail ar-direct drug,0,0.0,1.0
abirateron ar/androgen receptor among androgen receptor splice variant ar-v particularli variant num ar-v7 implic resist enzalutamid abirateron preclin studi not target current avail ar-direct drug,0,0.0,1.0
androgen ar/androgen receptor among androgen receptor splice variant ar-v particularli variant num ar-v7 implic resist enzalutamid abirateron preclin studi not target current avail ar-direct drug,0,0.0,1.0
abirateron ar/androgen receptor mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
androgen prostat cancer mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
enzalutamid prostat cancer mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
enzalutamid ar/androgen receptor mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
abirateron prostat cancer mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
androgen ar/androgen receptor mini-review discuss gener mechan resist ar-direct therapi focu role androgen receptor splice variant new era treat advanc prostat cancer enzalutamid abirateron,0,0.0,1.0
fluconazol candidemia prior exposur fluconazol candidemia num2num vs. num2num p numnum3 fungemia due candida glabrata num2num vs. num p numnum2 frequent period num proport patient receiv echinocandin primari therapi num2num vs. num p numnum3,0,0.19520000000000004,0.8048
fluconazol fungemia prior exposur fluconazol candidemia num2num vs. num2num p numnum3 fungemia due candida glabrata num2num vs. num p numnum2 frequent period num proport patient receiv echinocandin primari therapi num2num vs. num p numnum3,0,0.0,1.0
echinocandin candidemia use echinocandin primari therapi candidemia appear associ better outcom,0,0.0,1.0
carbosilan hiv enhanc activ carbosilan dendrim against hiv combin revers transcriptas inhibitor drug search potent microbicid,0,0.0,1.0
carbosilan hiv therebi new nanosystem carbosilan dendrim shown safe effect compound against hiv great potenti topic microbicid,0,0.0,1.0
carbosilan hiv-num infect evalu variou combin anion carbosilan dendrim sulfat g3-snum2 naphthyl sulfon g2-nfnum2 end group differ arv against hiv-num infect,0,0.0,1.0
tenofovir hiv g3-snum2 g2-nfnum2 dendrim show synergist addit activ profil zidovudin efavirenz tenofovir major combin test against x4 r5 tropic hiv-num cell line well human primari cell,0,0.0,1.0
zidovudin hiv g3-snum2 g2-nfnum2 dendrim show synergist addit activ profil zidovudin efavirenz tenofovir major combin test against x4 r5 tropic hiv-num cell line well human primari cell,0,0.0,1.0
efavirenz hiv g3-snum2 g2-nfnum2 dendrim show synergist addit activ profil zidovudin efavirenz tenofovir major combin test against x4 r5 tropic hiv-num cell line well human primari cell,0,0.0,1.0
carbosilan hiv therefor combin arv polyanion carbosilan dendrim enhanc antivir potenc individu compound find support clinic research combin approach potenti microbicid block sexual transmiss hiv-num,0,0.0,1.0
bortezomib encephalopathi bortezomib-induc posterior revers encephalopathi syndrom clinic imag featur,1,0.8049,0.19510000000000005
bortezomib pre herein present case pre occur num2 day high-dos bortezomib treatment propos overwhelm cerebr autoregul toxin-medi blood-brain barrier damag underli mechan base imag find,1,1.0,0.0
bortezomib hypertens favor recoveri observ two day achiev stringent hypertens control withhold bortezomib,0,0.0,1.0
bortezomib pre explicit clinic imag featur case highlight need earli recognit pre clinic cours bortezomib therapi,0,0.3931,0.6069
cyclophosphamid graft-versus-host diseas multi-institut studi post-transplant cyclophosphamid single-ag graft-versus-host diseas prophylaxi allogen bone marrow transplant use myeloabl busulfan fludarabin condit,0,0.0,1.0
fludarabin graft-versus-host diseas multi-institut studi post-transplant cyclophosphamid single-ag graft-versus-host diseas prophylaxi allogen bone marrow transplant use myeloabl busulfan fludarabin condit,0,0.2096,0.7904
busulfan graft-versus-host diseas multi-institut studi post-transplant cyclophosphamid single-ag graft-versus-host diseas prophylaxi allogen bone marrow transplant use myeloabl busulfan fludarabin condit,0,0.0,1.0
busulfan graft-versus-host disease/gvhd clinic safeti efficaci intraven busulfan fludarabin iv bu/flu myeloabl condit well graft-versus-host diseas gvhd prophylaxi high-dos post-transplant cyclophosphamid ptci demonstr independ sever single-institut studi,0,0.20540000000000003,0.7946
fludarabin graft-versus-host disease/gvhd clinic safeti efficaci intraven busulfan fludarabin iv bu/flu myeloabl condit well graft-versus-host diseas gvhd prophylaxi high-dos post-transplant cyclophosphamid ptci demonstr independ sever single-institut studi,0,0.0,1.0
cyclophosphamid graft-versus-host disease/gvhd clinic safeti efficaci intraven busulfan fludarabin iv bu/flu myeloabl condit well graft-versus-host diseas gvhd prophylaxi high-dos post-transplant cyclophosphamid ptci demonstr independ sever single-institut studi,0,0.0,1.0
sevofluran unconsci neurophysiolog correl sevoflurane-induc unconsci,1,0.7943,0.2057
propofol unconsci recent studi anesthetic-induc unconsci human focus predominantli intraven drug propofol identifi anterior domin alpha rhythm frontal phase-amplitud coupl pattern neurophysiolog marker,1,1.0,0.0
propofol unconsci howev unclear whether correl propofol-induc unconsci generaliz inhal anesthet distinct molecular target use commonli clinic practic,1,1.0,0.0
sevofluran unconsci author record num2-channel electroencephalogram healthi human particip conscious sevoflurane-induc unconsci recoveri n num2 n num suitabl analysi,1,0.6106,0.38939999999999997
sevofluran unconsci furthermor revers disrupt anterior-posterior phase relationship alpha bandwidth identifi correl sevoflurane-induc unconsci,1,0.6055,0.39449999999999996
sevofluran cross-frequ pattern human sevoflurane-induc unconsci not correl anterior alpha relat cross-frequ pattern rather disrupt phase-amplitud coupl pariet region phase-phas relationship across cortex,0,0.0,1.0
sevofluran unconsci human sevoflurane-induc unconsci not correl anterior alpha relat cross-frequ pattern rather disrupt phase-amplitud coupl pariet region phase-phas relationship across cortex,1,0.6064,0.39359999999999995
tocopherol inflamm pattern dietari intak serum carotenoid tocopherol statu associ biomark chronic low-grad system inflamm cardiovascular risk,1,0.8042,0.19579999999999997
tocopherol inflamm present studi examin relationship dietari pattern circul carotenoid tocopherol concentr biomark chronic low-grad system inflamm num2-year longitudin studi scottish postmenopaus women,0,0.2106,0.7894
tocopherol carotenoid diet assess ffq n num4 blood collect analysi serum high-sensit c-reactiv protein hs-crp il-num serum amyloid e-selectin lipid profil dietari biomark carotenoid tocopherol retinol,0,0.0,1.0
retinol carotenoid diet assess ffq n num4 blood collect analysi serum high-sensit c-reactiv protein hs-crp il-num serum amyloid e-selectin lipid profil dietari biomark carotenoid tocopherol retinol,0,0.0,1.0
n-methyl-d-aspart multipl sclerosi sever cognit impair associ intrathec antibodi nr1 subunit n-methyl-d-aspart receptor patient multipl sclerosi,0,0.0,1.0
cyclophosphamid cognit deficit treatment differ immunotherapi includ cyclophosphamid natalizumab not improv cognit deficit necessit admiss nurs home age num2 year,0,0.0,1.0
n-methyl-d-aspart enceph thorough reevalu age num2 year analysi current store cerebrospin fluid serum sampl demonstr intrathec synthesi igg antibodi nr1 subunit n-methyl-d-aspart receptor characterist laboratori find anti-n-methyl-d-aspart receptor enceph,0,0.0,1.0
mitoxantron cognit impair although patient initi stabil therapi corticosteroid plasma exchang mitoxantron sever cognit impair persist eventu die sequela diseas,0,0.0,1.0
mitoxantron diseas although patient initi stabil therapi corticosteroid plasma exchang mitoxantron sever cognit impair persist eventu die sequela diseas,0,0.0,1.0
corticosteroid cognit impair although patient initi stabil therapi corticosteroid plasma exchang mitoxantron sever cognit impair persist eventu die sequela diseas,0,0.20579999999999998,0.7942
